Bill Date,PayInvoice ID,Bill Number,PurchaseOrder,Bill Status,Is Inclusive Tax,Submitted By,Approved By,Submitted Date,Approved Date,Vendor Name,Location ID,Location Name,Due Date,Currency Code,Exchange Rate,Bill Type,Item Name,Product ID,SKU,UPC,MPN,EAN,ISBN,Brand,Account,Description,Quantity,Usage unit,Line Item Location ID,Line Item Location Name,Rate,Purchase Receive Number,Purchase Order Number,Bill Receive Status,Manually Received Quantity,Customer Name,Tax ID,Tax Name,Tax Percentage,Tax Amount,Tax Type,Is Landed Cost,Item Total,SubTotal,Discount Type,Is Discount Before Tax,Discount,Discount Amount,Entity Discount Percent,Entity Discount Amount,Discount Account,Total,Balance,Adjustment,Adjustment Description,Vendor Notes,Terms & Conditions
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,MIDDLE BALLASTED SLR-BS-MBP-XLM 200MM,4602503000003020050,SLR-BS-MBP-XLM-200,,,,,WINSTAR SOLAR,Inventory Asset,(Q235),50.00,pcs,4602503000009244225,Head Office,20.00,PR-00008,PO-015,,,,,,,,,false,1000.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,SELF TAPPING SCREW 5.5X32,4602503000003020059,ST5.5X32-01,,,,,WINSTAR SOLAR,Inventory Asset,(Q235),99.00,pcs,4602503000009244225,Head Office,0.30,PR-00008,PO-015,,,,,,,,,false,29.70,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,GROUNDING LUG SLR-EK-D,4602503000003020068,EK-D,,,,,WINSTAR SOLAR,Inventory Asset,(AL6005-T5/SUS304),9.00,pcs,4602503000009244225,Head Office,1.80,PR-00008,PO-015,,,,,,,,,false,16.20,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,CABLE CLIP SLR-XJ-AZ SUS304,4602503000003020077,XJ-AZ,,,,,WINSTAR SOLAR,Inventory Asset,(SUS304),50.00,pcs,4602503000009244225,Head Office,0.20,PR-00008,PO-015,,,,,,,,,false,10.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,Tile Hook (#CTH-01),4602503000004813069,SKU-WTK-01,,,,,WINSTAR SOLAR,Inventory Asset,"Material: SUS 304
Note: 1 box =12pcs
(AL6005-T5) Potrait
",600.00,pcs,4602503000009244225,Head Office,12.90,,PO-182,,,,,,,,,false,7740.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,END CLAMP 30MM,4602503000004890232,SLR-EC-30-D,,,,,WINSTAR SOLAR,Inventory Asset,SLR-EC-30-D(AL6005-T5/SUS304),1200.00,pcs,4602503000009244225,Head Office,1.60,PR-00331,PO-238,,,,,,,,,false,1920.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,MID CLAMP 30MM,4602503000004890203,SLR-MC-30-D,,,,,WINSTAR SOLAR,Inventory Asset,SLR-MC-30-D(AL6005-T5/SUS304),1800.00,pcs,4602503000009244225,Head Office,1.70,PR-00331,PO-238,,,,,,,,,false,3060.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,T NUT WITH BOLT M8 x 25MM,4602503000004890346,SLR-BN-25-D,,,,,WINSTAR SOLAR,Inventory Asset,SLR-BN-25-D(AL6005-T5/SUS304),1200.00,pcs,4602503000009244225,Head Office,0.80,PR-00331,PO-238,,,,,,,,,false,960.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,Winstar Klip Lok #17,4602503000004179105,KL-01,,,,,WINSTAR SOLAR,Inventory Asset,SLR-MRH-17-01-D,1000.00,pcs,4602503000009244225,Head Office,5.30,PR-00331,PO-238,,,,,,,,,false,5300.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,TILE HOOK #01,4602503000004890317,SLR-CTH-01,,,,,KINGFEELS,Inventory Asset,SLR-CTH-01 (AL6005-T5/SUS304),200.00,pcs,4602503000009244225,Head Office,12.90,PR-00089,PO-289,,,,,,,,,false,2580.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,"Beam, High Ballast",4602503000006067005,AG5-R01,,,,,WINSTAR SOLAR,Inventory Asset,BEAM SLR-AG5-R01 4000MM (AL6005-T5 ),6.00,pcs,4602503000009244225,Head Office,165.90,PR-00083,PO-316,,,,,,,,,false,995.40,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,"BRACING, ST, 1106MM, High Ballast",4602503000006067040,AG5-ST-1106,,,,,WINSTAR SOLAR,Inventory Asset,BRACING SLR-AG5-ST 1106MM (AL6005-T5 ),6.00,pcs,4602503000009244225,Head Office,21.90,PR-00083,PO-316,,,,,,,,,false,131.40,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,"BRACING, ST, 958MM, High Ballast",4602503000006067049,AG5-ST-958,,,,,WINSTAR SOLAR,Inventory Asset,BRACING SLR-AG5-ST 958MM (AL6005-T5),6.00,pcs,4602503000009244225,Head Office,19.00,PR-00083,PO-316,,,,,,,,,false,114.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,"BRACING, ST, 977MM, High Ballast",4602503000006067058,AG5-ST-977,,,,,WINSTAR SOLAR,Inventory Asset,BRACING SLR-AG5-ST 977MM (AL6005-T5),6.00,pcs,4602503000009244225,Head Office,19.40,PR-00083,PO-316,,,,,,,,,false,116.40,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,"BRACING, ST, 690MM, High Ballast",4602503000006067067,AG5-ST-690,,,,,WINSTAR SOLAR,Inventory Asset,BRACING SLR-AG5-ST 690MM (AL6005-T5),6.00,pcs,4602503000009244225,Head Office,13.70,PR-00083,PO-316,,,,,,,,,false,82.20,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,BOLT M10X70,4602503000006067076,AG5-M10X70,,,,,,Inventory Asset,M10X70 BOLT SLR-AG5-M10X70 (SUS304),24.00,Each,4602503000009244225,Head Office,2.60,PR-00083,PO-316,,,,,,,,,false,62.40,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,"BASE, HIGH BALLAST",4602503000006067085,AG5-B03-D,,,,,KINGFEELS,Inventory Asset,BASE 03 SLR-AG5-B03-D 115MM (AL6005-T5/SUS304),12.00,Each,4602503000009244225,Head Office,18.40,PR-00083,PO-316,,,,,,,,,false,220.80,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,"RAIL R30, HIGH BALLAST",4602503000006067094,R30,,,,,WINSTAR SOLAR,Inventory Asset,PORTRAIT RAIL SLR-R30 3600MM (AL6005-T5),12.00,pcs,4602503000009244225,Head Office,103.60,PR-00083,PO-316,,,,,,,,,false,1243.20,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,RAIL CLAMP,4602503000006067103,BR-01-Q-D,,,,,WINSTAR SOLAR,Inventory Asset,RAIL CLAMP SLR-BR-01-Q-D 40MM ( AL60055-T5/SUS304),48.00,pcs,4602503000009244225,Head Office,2.30,PR-00083,PO-316,,,,,,,,,false,110.40,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,"MID CLAMP 30MM, HIGH BALLAST",4602503000006067112,MCQ-30-D,,,,,WINSTAR SOLAR,Inventory Asset,MID CLAMP SLR-MCQ-30-D W40MM (AL6005-T5/SUS304),24.00,pcs,4602503000009244225,Head Office,2.70,PR-00083,PO-316,,,,,,,,,false,64.80,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,"END CLAMP 30MM, HIGH BALLAST",4602503000006067145,ECQ-30-D,,,,,WINSTAR SOLAR,Inventory Asset,END CLAMP SLR-ECQ-30-D W40MM (AL6005-T5/SUS304),24.00,pcs,4602503000009244225,Head Office,2.90,PR-00083,PO-316,,,,,,,,,false,69.60,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,"BACK STRENGTHENING BAR, 2610MM",4602503000006067154,AG1-LS-02-2610,,,,,WINSTAR SOLAR,Inventory Asset,BACK STRENGTHENING BAR SLR-AG1-LS-02 2610MM (AL6005-T5),6.00,pcs,4602503000009244225,Head Office,41.60,PR-00083,PO-316,,,,,,,,,false,249.60,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,"BOLT, M8X75",4602503000006067163,FS-M8X75,,,,,WINSTAR SOLAR,Inventory Asset,M8X75 BOLT SLR-FS-M8X75 (SUS304),12.00,pcs,4602503000009244225,Head Office,1.40,PR-00083,PO-316,,,,,,,,,false,16.80,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,"RAIL EARTHING CLIP, HIGH BALLAST, LANDSCAPE",4602503000006067293,E-EL-07,,,,,WINSTAR SOLAR,Inventory Asset,EARTHING CLIP SLR-E-EL-03 (SUS304),24.00,pcs,4602503000009244225,Head Office,1.00,PR-00083,PO-316,,,,,,,,,false,24.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,"GROUNDING LUG, HIGH BALLAST",4602503000003020068,EK-D,,,,,WINSTAR SOLAR,Inventory Asset,GROUNDING LUG SLR-EK-Q-02-D 14.6MM (AL6005-T5/SUS304),12.00,pcs,4602503000009244225,Head Office,2.90,PR-00083,PO-316,,,,,,,,,false,34.80,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,CABLE CLIP 18 MM,4602503000000620573,T-0003,,,,,,Inventory Asset,CABLE CLIP SLR-XJ-AZ (SUS304),36.00,Each,4602503000009244225,Head Office,0.20,PR-00083,PO-316,,,,,,,,,false,7.20,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,TILE HOOK #01,4602503000004890317,SLR-CTH-01,,,,,KINGFEELS,Inventory Asset,,500.00,pcs,4602503000009244225,Head Office,12.90,PR-00103,PO-383,,,,,,,,,false,6450.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,Rail Splice,4602503000004890174,SLR-RS-01-L-D,,,,,WINSTAR SOLAR,Inventory Asset,,500.00,Each,4602503000009244225,Head Office,2.90,PR-00103,PO-383,,,,,,,,,false,1450.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,RAIL SLR-R11 6000MM,4602503000003020005,R11-6000,,,,,WINSTAR SOLAR,Inventory Asset,(AL6005-T5),20.00,pcs,4602503000009244225,Head Office,145.20,PR-00120,PO-393,,,,,,,,,false,2904.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,RAIL JOINER 180MM,4602503000003020014,RS-03-180,,,,,WINSTAR SOLAR,Inventory Asset,(AL6005-T5/SUS304)SLR-RS-03,20.00,pcs,4602503000009244225,Head Office,4.30,PR-00120,PO-393,,,,,,,,,false,86.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,FRONT LEG 10 40MM,4602503000003020023,COBE-FE-10-40,,,,,WINSTAR SOLAR,Inventory Asset,(AL6005-T5)SLR-COBE-FE-10-D,80.00,pcs,4602503000009244225,Head Office,4.50,PR-00120,PO-393,,,,,,,,,false,360.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,REAR LEG 10 267MM,4602503000003020032,COBE-RE-10-D-267,,,,,WINSTAR SOLAR,Inventory Asset,(AL6005-T5/SUS304) SLR-COBE-RE-10-D,80.00,pcs,4602503000009244225,Head Office,9.90,PR-00120,PO-393,,,,,,,,,false,792.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,T NUT WITH BOT 40MM,4602503000003020041,COB-BN-01-40,,,,,WINSTAR SOLAR,Inventory Asset,(AL6005-T5/SUS304) COB-BN-01,198.00,PCS,4602503000009244225,Head Office,1.80,PR-00120,PO-393,,,,,,,,,false,356.40,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,MIDDLE BALLASTED TRAY 200MM,4602503000003020050,SLR-BS-MBP-XLM-200,,,,,WINSTAR SOLAR,Inventory Asset,(Q235)SLR-BS-MBP-XLM-200MM,80.00,pcs,4602503000009244225,Head Office,20.00,PR-00120,PO-393,,,,,,,,,false,1600.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,SELF TAPPING SCREW 5.5X32MM,4602503000003020059,ST5.5X32-01,,,,,WINSTAR SOLAR,Inventory Asset,(Q235),150.00,pcs,4602503000009244225,Head Office,0.30,PR-00120,PO-393,,,,,,,,,false,45.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,GROUNDING LUG,4602503000003020068,EK-D,,,,,WINSTAR SOLAR,Inventory Asset,(AL6005-T5/SUS304)SLR-EK-D,18.00,pcs,4602503000009244225,Head Office,1.80,PR-00120,PO-393,,,,,,,,,false,32.40,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,PV MODULE CABLE CLIP,4602503000003020077,XJ-AZ,,,,,WINSTAR SOLAR,Inventory Asset,(SUS304)SLR-XJ-AZ,1.00,pcs,4602503000009244225,Head Office,0.20,PR-00120,PO-393,,,,,,,,,false,0.20,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,Rail SLR-R02-Light 5200MM,4602503000004890141,SLR-R02-LIGHT,,,,,WINSTAR SOLAR,Inventory Asset,52mm x 32mm - 5200mm,100.00,pcs,4602503000009244225,Head Office,66.50,PR-00125,PO-399,,,,,,,,,false,6650.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,MID CLAMP 35MM,4602503000005352086,SLR-MC-35-D,,,,,KINGFEELS,Inventory Asset,SLR-XM-MC-35-02-X,211.00,pcs,4602503000009244225,Head Office,2.80,PR-00456,PO-410,,,,,,,,,false,590.80,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
2025-12-26,4602503000021186773,1940,"PO-1940,PO-015,PO-182,PO-238,PO-289,PO-316,PO-383,PO-393,PO-399,PO-410,PO-438,PO-442,PO-447,PO-574,PO-596...",Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2026-01-25,MYR,1.00,Bill,END CLAMP 35MM,4602503000006710253,SLR-EC-35-D,,,,,KINGFEELS,Inventory Asset,XLM-EC-35-01,50.00,pcs,4602503000009244225,Head Office,3.10,PR-00456,PO-410,,,,,,,,,false,155.00,658936.40,entity_level,true,0.00,0.0,0.00,0.000,,658936.40,658936.40,0.00,Adjustment,,
