Record Id,Product Owner.id,Product Owner,Product Name,Product Code,Vendor Name.id,Vendor Name,Product Active,Manufacturer,Product Category,Sales Start Date,Sales End Date,Support Start Date,Support End Date,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,Unit Price,Usage Unit,Qty Ordered,Quantity in Stock,Reorder Level,Handler.id,Handler,Quantity in Demand,Description,Tag,Product Type,Locked,Max Level,Brand,Purchase Price,Sub Category,Stock Type,Last Activity Time,Connected To.module,Connected To.id
zcrm_5586105000065128004,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 1P Solar PV System 4.96/4.6,SPVHD2025-H1P4.96,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-03 14:22:03,2025-12-16 16:28:10,24737,Each,0,0,0,,,0,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 8 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 4.6kW 1PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
100M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2025-12-16 16:28:10,,
zcrm_5586105000065128005,zcrm_5586105000001430001,SSS Admin,"PV Combiner Box, 63A, 1P3S, Hybrid Inverter",PVCBHI-1-3,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001696001,Yati Omar,2025-11-03 14:22:03,2026-01-05 14:18:23,1500,Each,0,-2,0,,,2,,,goods,false,,,0,COMBINER BOX PREFAB,,2026-01-05 14:18:23,,
zcrm_5586105000065128006,zcrm_5586105000001430001,SSS Admin,"PV Combiner Box, 63A, 1P4S, Hybrid Inverter",PVCBHI-1-4,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-03 14:22:03,2025-11-10 16:29:51,2000,Each,0,0,0,,,0,,,goods,false,,,0,COMBINER BOX PREFAB,,2025-11-10 16:29:51,,
zcrm_5586105000065128007,zcrm_5586105000001430001,SSS Admin,Payment Charge,PAYMENT CHARGE,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-03 14:22:03,2025-12-27 16:03:52,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,2025-12-27 16:03:52,,
zcrm_5586105000065213035,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 1P Solar PV System 6.2/5,SPVHD2025-H1P6.2,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-03 16:51:51,2025-12-16 16:28:10,25304,Each,0,0,0,,,0,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 10 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 5kW 1PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
100M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2025-12-16 16:28:10,,
zcrm_5586105000065213036,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 1P Solar PV System 7.44/6,SPVHD2025-H1P7.44,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-03 16:51:51,2026-01-29 10:35:43,27545,Each,0,-9,0,,,7,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 12 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 6kW 1PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
100M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2026-01-06 14:37:01,,
zcrm_5586105000065213037,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 1P Solar PV System 8.68/8,SPVHD2025-H1P8.68,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-03 16:51:51,2025-12-16 16:28:10,28768,Each,0,0,0,,,0,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 14 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 8kW 1PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
300M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2025-12-16 16:28:10,,
zcrm_5586105000065213038,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 1P Solar PV System 9.92/8,SPVHD2025-H1P9.92,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-03 16:51:51,2025-12-16 16:28:10,28768,Each,0,0,0,,,0,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 16 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 8kW 1PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
300M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2025-12-16 16:28:10,,
zcrm_5586105000065213039,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 1P Solar PV System 11.16/10,SPVHD2025-H1P11.16,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-03 16:51:51,2025-12-16 16:28:10,35819,Each,0,0,0,,,0,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 18 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 10kW 1PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
300M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2025-12-16 16:28:10,,
zcrm_5586105000065213040,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 1P Solar PV System 12.4/10,SPVHD2025-H1P12.4,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-03 16:51:51,2025-12-16 16:28:10,36908,Each,0,0,0,,,0,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 20 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 10kW 1PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
300M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2025-12-16 16:28:10,,
zcrm_5586105000065213041,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 1P Solar PV System 13.64/12,SPVHD2025-H1P13.64,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-03 16:51:51,2025-12-16 16:28:10,39083,Each,0,0,0,,,0,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 22 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 12kW 1PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
300M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2025-12-16 16:28:10,,
zcrm_5586105000065213042,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 1P Solar PV System 14.88/12,SPVHD2025-H1P14.88,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-03 16:51:51,2025-12-16 16:28:10,40571,Each,0,0,0,,,0,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 24 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 12kW 1PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
300M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2025-12-16 16:28:10,,
zcrm_5586105000065213043,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 1P Solar PV System 16.12/12,SPVHD2025-H1P16.12,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-03 16:51:51,2025-12-16 16:28:10,41660,Each,0,0,0,,,0,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 26 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 12kW 1PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
300M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2025-12-16 16:28:10,,
zcrm_5586105000065213044,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 1P Solar PV System 17.36/12,SPVHD2025-H1P17.36,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-03 16:51:51,2025-12-16 16:28:10,42748,Each,0,0,0,,,0,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 28 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 12kW 1PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
300M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2025-12-16 16:28:10,,
zcrm_5586105000065213045,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 3P Solar PV System 4.96/5,SPVHD2025-H3P4.96,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-03 16:51:51,2025-12-16 16:28:10,28841,Each,0,0,0,,,0,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 8 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 5kW 3PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
100M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2025-12-16 16:28:10,,
zcrm_5586105000065213046,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 3P Solar PV System 6.2/5,SPVHD2025-H3P6.2,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-03 16:51:51,2025-12-16 16:28:10,30230,Each,0,0,0,,,0,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 10 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 5kW 3PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
100M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2025-12-16 16:28:10,,
zcrm_5586105000065213047,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 3P Solar PV System 7.44/6,SPVHD2025-H3P7.44,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-03 16:51:51,2025-12-16 16:28:10,31967,Each,0,0,0,,,0,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 12 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 6kW 3PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
100M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2025-12-16 16:28:10,,
zcrm_5586105000065213048,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 3P Solar PV System 8.68/8,SPVHD2025-H3P8.68,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000000435019,Olivia Hwa,2025-11-03 16:51:51,2026-01-06 12:25:14,33753,Each,0,-1,0,,,6,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 14 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 8kW 3PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
200M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2026-01-06 12:25:14,,
zcrm_5586105000065213049,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 3P Solar PV System 9.92/8,SPVHD2025-H3P9.92,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000003596001,Bryan Lim,2025-11-03 16:51:51,2026-01-29 16:17:11,34842,Each,0,-1,0,,,2,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 16 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 8kW 3PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
200M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2026-01-29 16:17:11,,
zcrm_5586105000065290003,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 3P Solar PV System 11.16/10,SPVHD2025-H3P11.16,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000000435019,Olivia Hwa,2025-11-04 06:56:30,2026-01-28 16:21:56,37297,Each,0,-2,0,,,1,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 18 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 10kW 3PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
300M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2026-01-28 16:21:56,,
zcrm_5586105000065290004,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 3P Solar PV System 12.4/10,SPVHD2025-H3P12.4,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-04 06:56:30,2026-01-15 14:46:10,38385,Each,0,-2,0,,,7,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 20 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 10kW 3PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
300M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2026-01-15 14:46:10,,
zcrm_5586105000065290005,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 3P Solar PV System 13.64/12,SPVHD2025-H3P13.64,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-04 06:56:30,2026-01-09 15:05:31,40246,Each,0,-2,0,,,3,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 22 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 12kW 3PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
300M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2026-01-06 16:34:19,,
zcrm_5586105000065290006,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 3P Solar PV System 14.88/12,SPVHD2025-H3P14.88,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-04 06:56:30,2026-01-27 12:41:46,41735,Each,0,-3,0,,,8,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 24 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 12kW 3PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
300M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2026-01-27 12:41:46,,
zcrm_5586105000065290007,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 3P Solar PV System 16.12/12,SPVHD2025-H3P16.12,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-04 06:56:30,2025-12-16 16:28:10,42824,Each,0,0,0,,,1,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 26 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 12kW 3PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
300M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2025-12-16 16:28:10,,
zcrm_5586105000065290008,zcrm_5586105000001430001,SSS Admin,Hoymiles Hybrid 3P Solar PV System 17.36/12,SPVHD2025-H3P17.36,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-04 06:56:30,2026-01-09 15:11:45,43912,Each,0,-5,0,,,17,"1. PV Module - 15 Years Product Warranty / 30 Years Linear Power Warranty
Model: Solarspace SSA-6GHD-620N
Quantity: 28 pcs

2. Hybrid Inverter - 10 Years Product Warranty
Model: Hoymiles 12kW 3PH
Quantity: 1 unit

3. Battery - 10 Years Product Warranty
Model: Hoymiles 16kWh
Quantity: 1 unit

4. Electrical Components & Accessories
300M DC cable, 100M AC cable
Combiner box with integrated electrical components

5. Installation Works
Installation of PV module structure and framework
Trunking, cable tray, and cabling installation
DC interconnection work and related miscellaneous tasks

6. Authority & Professional Services Fees
Includes all required authority submissions, certifications, and endorsements

7. Transport & Logistics
Includes full transportation of materials, equipment, and delivery to site",,goods,false,,,0,,,2026-01-06 16:59:46,,
zcrm_5586105000065291025,zcrm_5586105000001430001,SSS Admin,Meru MP60 HCM 3kw Carton CEV,COMP-002646,,,true,Water-Care Industries,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-04 11:56:54,2025-12-27 16:03:52,0,null,0,-4,0,,,4,,,goods,false,,,0,,,2025-12-27 16:03:52,,
zcrm_5586105000065291026,zcrm_5586105000001430001,SSS Admin,Meru 300G Calorifier VFM 9 kW,COMP-008984,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-04 11:56:54,2025-12-27 16:03:52,0,Unit,0,-1,0,,,1,,,goods,false,,,6268,,,2025-12-27 16:03:52,,
zcrm_5586105000065291027,zcrm_5586105000001430001,SSS Admin,"Meru MP115 HCM, 1H, Non Coating",COMP-008983,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-04 11:56:54,2026-01-14 11:54:04,0,Unit,0,-5,0,,,5,,,goods,false,,,559,,,2026-01-14 11:54:04,,
zcrm_5586105000066146321,zcrm_5586105000001430001,SSS Admin,Kinetico Valve Hydrus Softer Complete Brine Valve,PN74160,,,false,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-06 17:14:26,2025-12-27 16:03:52,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,2025-12-27 16:03:52,,
zcrm_5586105000066147272,zcrm_5586105000001430001,SSS Admin,EXTENSION BRACKET T3MM X W30MM X H120MM PV,SMFG-000412,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-06 16:01:23,2025-12-29 16:50:55,0,Unit,0,0,0,,,0,,,goods,false,,,1.35,,,2025-12-29 16:50:55,,
zcrm_5586105000066149006,zcrm_5586105000001430001,SSS Admin,CAT6 UTP 4x2xawg23,CAT6,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-05 12:28:49,2025-12-27 16:03:52,0,meter,0,0,0,,,0,,,goods,false,,,0,,,2025-12-27 16:03:52,,
zcrm_5586105000066149046,zcrm_5586105000001430001,SSS Admin,MERU MP25HWM Wrapped CEV,COMP-006190,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-06 07:21:23,2026-01-20 13:35:28,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,2026-01-20 13:35:28,,
